abbr,sentence_a,sentence_b,sentence_c
PIC,"The genetic heterozygosity, polymorphism information content ( PIC ), effective allele number, and genetic distance among lines were calculated and dendrogram was constructed to evaluate the genetic variability within line and genetic relations among lines.","The genetic heterozygosity, polymorphism information content ( PIC ), effective allele number, and genetic distance among lines were calculated and dendrogram was constructed to evaluate the genetic variability within line and genetic relations among lines.","The genetic heterozygosity, polymorphism information content ( PIC ), effective allele number, and genetic distance among lines were calculated and dendrogram was constructed to evaluate the genetic variability within line and genetic relations among lines."
PIC,"A full characterization of this set of six loci was carried out generating allele frequency distributions that were used to estimate parameters of genetic information content of these loci, including expected heterozygosity, polymorphism information content ( PIC ), power of exclusion, and probability of identity.","A full characterization of this set of six loci was carried out generating allele frequency distributions that were used to estimate parameters of genetic information content of these loci, including expected heterozygosity, polymorphism information content ( PIC ), power of exclusion, and probability of identity.","A full characterization of this set of six loci was carried out generating allele frequency distributions that were used to estimate parameters of genetic information content of these loci, including expected heterozygosity, polymorphism information content ( PIC ), power of exclusion, and probability of identity."
PIC,The polymorphism information content ( PIC ) values ranged from 0.28 to 0.90 with a mean of 0.66.,The polymorphism information content ( PIC ) values ranged from 0.28 to 0.90 with a mean of 0.66.,The polymorphism information content ( PIC ) values ranged from 0.28 to 0.90 with a mean of 0.66.
PIC,"The allele frequencies, heterozygosity (H), mean heterozygosity, polymorphism information content ( PIC ) and genetic relationships were studied in Luyuan chicken, Gushi chicken, Tibetan chicken, Baier chicken, Xianju chicken, Chahua chicken, Dagu chicken,Beijing Fatty chicken, Langshan chicken, Henan Game chicken,Taihe Silkies chicken and Xiaoshan chicken using seven microsatellite DNA markers.","The allele frequencies, heterozygosity (H), mean heterozygosity, polymorphism information content ( PIC ) and genetic relationships were studied in Luyuan chicken, Gushi chicken, Tibetan chicken, Baier chicken, Xianju chicken, Chahua chicken, Dagu chicken,Beijing Fatty chicken, Langshan chicken, Henan Game chicken,Taihe Silkies chicken and Xiaoshan chicken using seven microsatellite DNA markers.","The allele frequencies, heterozygosity (H), mean heterozygosity, polymorphism information content ( PIC ) and genetic relationships were studied in Luyuan chicken, Gushi chicken, Tibetan chicken, Baier chicken, Xianju chicken, Chahua chicken, Dagu chicken,Beijing Fatty chicken, Langshan chicken, Henan Game chicken,Taihe Silkies chicken and Xiaoshan chicken using seven microsatellite DNA markers."
PIC,"In the present study we compared Apo B3 HVR with other 28 STR markers at allele frequency level, heterozygosity, polymorphism information content ( PIC ) and power of exclusion.","In the present study we compared Apo B3 HVR with other 28 STR markers at allele frequency level, heterozygosity, polymorphism information content ( PIC ) and power of exclusion.","In the present study we compared Apo B3 HVR with other 28 STR markers at allele frequency level, heterozygosity, polymorphism information content ( PIC ) and power of exclusion."
PIC,"The number of alleles per locus ranged from 3 to 22, with an average of 7.8, polymorphism information content ( PIC ) values ranged from 0.2 to 0.9, with an average of 0.6, and the size range between the smallest and the largest allele for a given microsatellite locus varied between 3 bp and 68 bp.","The number of alleles per locus ranged from 3 to 22, with an average of 7.8, polymorphism information content ( PIC ) values ranged from 0.2 to 0.9, with an average of 0.6, and the size range between the smallest and the largest allele for a given microsatellite locus varied between 3 bp and 68 bp.","The number of alleles per locus ranged from 3 to 22, with an average of 7.8, polymorphism information content ( PIC ) values ranged from 0.2 to 0.9, with an average of 0.6, and the size range between the smallest and the largest allele for a given microsatellite locus varied between 3 bp and 68 bp."
PID,"OBJECTIVE: Among all women with pelvic inflammatory disease ( PID ), prevention of adverse reproductive consequences appears to be similarly achieved by outpatient treatment and inpatient treatment.","OBJECTIVE: Among all women with pelvic inflammatory disease ( PID ), prevention of adverse reproductive consequences appears to be similarly achieved by outpatient treatment and inpatient treatment.","OBJECTIVE: Among all women with pelvic inflammatory disease ( PID ), prevention of adverse reproductive consequences appears to be similarly achieved by outpatient treatment and inpatient treatment."
PID,"OBJECTIVES: To determine trends in hospital admission rates for pelvic inflammatory disease ( PID ), ectopic pregnancy, and e PID idymo-orchitis in New South Wales.","OBJECTIVES: To determine trends in hospital admission rates for pelvic inflammatory disease ( PID ), ectopic pregnancy, and e PID idymo-orchitis in New South Wales.","OBJECTIVES: To determine trends in hospital admission rates for pelvic inflammatory disease ( PID ), ectopic pregnancy, and e PID idymo-orchitis in New South Wales."
PID,pelvic inflammatory disease ( PID ) is a polymicrobial infection typically occurring in sexually active females.,pelvic inflammatory disease ( PID ) is a polymicrobial infection typically occurring in sexually active females.,pelvic inflammatory disease ( PID ) is a polymicrobial infection typically occurring in sexually active females.
PID,"The diagnosis of pelvic inflammatory disease ( PID ) is at times difficult because of the vague symptoms and signs, but is crucial because even mild PID can have future reproductive consequences.","The diagnosis of pelvic inflammatory disease ( PID ) is at times difficult because of the vague symptoms and signs, but is crucial because even mild PID can have future reproductive consequences.","The diagnosis of pelvic inflammatory disease ( PID ) is at times difficult because of the vague symptoms and signs, but is crucial because even mild PID can have future reproductive consequences."
PID,RESULTS: Screening women between 15 and 29 years of age using urine-based NAATs prevented 1247 cases of pelvic inflammatory disease ( PID ) and saved 177 US dollars per patient compared with no screening.,RESULTS: Screening women between 15 and 29 years of age using urine-based NAATs prevented 1247 cases of pelvic inflammatory disease ( PID ) and saved 177 US dollars per patient compared with no screening.,RESULTS: Screening women between 15 and 29 years of age using urine-based NAATs prevented 1247 cases of pelvic inflammatory disease ( PID ) and saved 177 US dollars per patient compared with no screening.
PID,"OBJECTIVE: The objective of this study was to compare the demographic, clinical, and microbiologic findings in women with subclinical pelvic inflammatory disease ( PID ) and women with acute PID .","OBJECTIVE: The objective of this study was to compare the demographic, clinical, and microbiologic findings in women with subclinical pelvic inflammatory disease ( PID ) and women with acute PID .","OBJECTIVE: The objective of this study was to compare the demographic, clinical, and microbiologic findings in women with subclinical pelvic inflammatory disease ( PID ) and women with acute PID ."
